39,"Kubo, Tite",https://myanimelist.net/people/1880/Tite_Kubo
40,"Yabuki, Kentarou",https://myanimelist.net/people/1900/Kentarou_Yabuki
41,"Watsuki, Nobuhiro",https://myanimelist.net/people/1890/Nobuhiro_Watsuki
42,"Toriyama, Akira",https://myanimelist.net/people/1901/Akira_Toriyama
43,"Inagaki, Riichiro",https://myanimelist.net/people/1902/Riichiro_Inagaki
43,"Murata, Yusuke",https://myanimelist.net/people/1903/Yusuke_Murata
44,"Sorachi, Hideaki",https://myanimelist.net/people/1904/Hideaki_Sorachi
45,"Kawashita, Mizuki",https://myanimelist.net/people/1905/Mizuki_Kawashita
46,"Horibe, Takeo",https://myanimelist.net/people/1906/Takeo_Horibe
47,"Amano, Akira",https://myanimelist.net/people/1907/Akira_Amano
48,"Kano, Yasuhiro",https://myanimelist.net/people/1908/Yasuhiro_Kano
49,"Konomi, Takeshi",https://myanimelist.net/people/1909/Takeshi_Konomi
50,"Takei, Hiroyuki",https://myanimelist.net/people/1910/Hiroyuki_Takei
51,"Inoue, Takehiko",https://myanimelist.net/people/1911/Takehiko_Inoue
52,"Higuchi, Daisuke",https://myanimelist.net/people/1912/Daisuke_Higuchi
53,"Togashi, Yoshihiro",https://myanimelist.net/people/1893/Yoshihiro_Togashi
54,"Takahashi, Kazuki",https://myanimelist.net/people/1913/Kazuki_Takahashi
55,"Maki, Youko",https://myanimelist.net/people/1914/Youko_Maki
56,"Mizusawa, Megumi",https://myanimelist.net/people/1915/Megumi_Mizusawa
57,"Nakajo, Hisaya",https://myanimelist.net/people/1916/Hisaya_Nakajo
58,Emura,https://myanimelist.net/people/1917/Emura
59,"Nakamura, Shungiku",https://myanimelist.net/people/1918/Shungiku_Nakamura
60,"Furuya, Usamaru",https://myanimelist.net/people/1919/Usamaru_Furuya
61,"Takakura, Row",https://myanimelist.net/people/1920/Row_Takakura
62,"Asahina, Yuuya",https://myanimelist.net/people/1921/Yuuya_Asahina
63,"Akaishi, Michiyo",https://myanimelist.net/people/1922/Michiyo_Akaishi
64,"Enomoto, Chizuru",https://myanimelist.net/people/1923/Chizuru_Enomoto
65,"Shinjou, Mayu",https://myanimelist.net/people/2190/Mayu_Shinjou
65,"Minami, Kanan",https://myanimelist.net/people/2191/Kanan_Minami
65,"Shigano, Iori",https://myanimelist.net/people/3800/Iori_Shigano
65,"Ayukawa, Mio",https://myanimelist.net/people/3887/Mio_Ayukawa
65,"Kousaka, Yuuka",https://myanimelist.net/people/3888/Yuuka_Kousaka
65,"Sakurai, Miya",https://myanimelist.net/people/3889/Miya_Sakurai
65,"Masuzaki, Yoshino",https://myanimelist.net/people/3890/Yoshino_Masuzaki
66,"Koga, Ryoichi",https://myanimelist.net/people/1924/Ryoichi_Koga
67,"Hoshino, Yukinobu",https://myanimelist.net/people/1925/Yukinobu_Hoshino
68,"Kubo, Mitsurou",https://myanimelist.net/people/1926/Mitsurou_Kubo
69,"Miyawaki, Yukino",https://myanimelist.net/people/1927/Yukino_Miyawaki
70,"Shiono, Etorouji",https://myanimelist.net/people/1928/Etorouji_Shiono
71,"Watase, Yuu",https://myanimelist.net/people/1930/Yuu_Watase
72,"Akahori, Satoru",https://myanimelist.net/people/2460/Satoru_Akahori
72,"Deguchi, Ryuusei",https://myanimelist.net/people/4050/Ryuusei_Deguchi
73,Oh! Great,https://myanimelist.net/people/1932/Oh_Great
74,Oh! Great,https://myanimelist.net/people/1932/Oh_Great
75,"Fumizuki, Kou",https://myanimelist.net/people/1933/Kou_Fumizuki
76,"Ragawa, Marimo",https://myanimelist.net/people/1934/Marimo_Ragawa
77,"Watase, Yuu",https://myanimelist.net/people/1930/Yuu_Watase
